P1,mol_id,smiles
1,CID5308381,O=C1c2ccccc2C(Nc2ccc3c(c2)OCCO3)N1c1ccc(Cl)cn1
1,CID2487330,Clc1ccc(-c2nnc(CSc3nnc(-c4cccs4)o3)o2)cc1
1,CID1321151,COC(=O)c1ccc(C)c(NC(=O)CN(c2cc(OC)ccc2OC)S(C)(=O)=O)c1
0,CID1825638,Cc1nnc(SCc2cc(=O)nc(Nc3nc(C)c4ccccc4n3)[nH]2)s1
1,CID2201819,COc1ccc(N2C(=O)NC(=O)/C(=C\c3cccc(OC)c3OC)C2=O)cc1
0,CID2525784,O=C(CSc1nncs1)NCc1ccc2c(c1)OCO2
1,CID1247208,Cc1c(C(=O)NCc2cccs2)oc2ccccc12
1,CID660169,CC(C)Cc1[nH]c(=O)c(C#N)c2c1CCCC2
1,CID660166,Cc1ccc(-n2nc(C)c3c2OC(N)=C(C#N)C3c2ccc(F)cc2)cc1
1,CID660167,O=C1c2sc3nc4c(c(=O)n3c2C(=O)N1c1ccccc1)CCC4
0,CID660165,Cc1ccc2c(C(=O)CN3CCCC3)c(C)[nH]c2c1
0,CID660162,CCOC(=O)CNC(=O)CSc1nc(C)cc(C)c1C#N
0,CID660163,COc1ccc(CCNC(=O)c2ccc(=O)[nH]n2)cc1OC
1,CID660161,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCN(Cc2ccc4c(c2)OCO4)CC1)CC3
1,CID4448844,CC(NC(=O)c1ccco1)C(c1cccs1)N1CCOCC1
1,CID1119557,CC(C)(C)c1cc(Br)ccc1OCC(=O)Nc1ncn[nH]1
1,CID3239238,Cc1ccc(CCNC(=O)CN2C(=O)COc3ccccc32)cc1
1,CID3191222,Cc1nn(C)cc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1ccc(F)cc1
1,CID3239234,COCCn1cc(C(=O)N2CCCC(C)C2)c2c3ccccc3n(C)c2c1=O
0,CID3239235,Cc1cccc(NC(=O)NCC(c2cccnc2)N2CCOCC2)c1
0,CID3239236,COC(=O)C1C(=O)NC(SC)=C(C#N)C1c1ccccc1F
0,CID3239237,O=C(CSc1ccc2nnc(-c3ccccc3)n2n1)NCc1ccco1
1,CID2192080,Cc1ccccc1OCc1nnc(SCC(=O)Nc2ccc3c(c2)oc2ccccc23)n1C
1,CID3239231,CCn1ncc(C2=NOC(C(=O)Nc3cnn(C45CC6CC(CC(C6)C4)C5)c3)C2)c1C
1,CID3239232,COc1ccc2nc(Nc3ccc4c(c3)OCO4)sc2c1
0,CID3239233,CCN(CC)CCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3
1,CID2199964,C#CCSc1nc(=O)c(-c2ccccc2)n[nH]1
1,CID2350548,O=C(CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)N/N=C/c1cccc(O)c1
1,CID288577,O=C1c2ccccc2C(=O)N1CCc1c[nH]c2ccccc12
0,CID1235819,Cc1cc(NC(=O)CSc2nc(-c3ccccc3)cs2)no1
1,CID2854980,Cc1cc(C)n(C(=O)C(C)N2C(=O)c3ccccc3C2=O)n1
1,CID2141449,O=C(CSc1ncnc2ccccc12)NCCCO
1,CID659702,O=C(Nc1ccccc1)N(C1=NCCC1)c1ccc(OC(F)F)cc1
1,CID717816,O=C(CSc1ncnc2sc3c(c12)CCCC3)c1ccccc1
1,CID717814,O=C(O)/C=C/c1cccc(OCc2ccccc2)c1
1,CID2886110,CC1=C(C(=O)N2CCCCC2)C(c2cccs2)NC(=O)N1
1,CID2886111,CC(C)(C)C1CCc2c(sc(NC(=O)c3ccncc3)c2C(N)=O)C1
1,CID5309383,O=C(c1cc(-c2cccs2)on1)N1CCCc2ccccc21
1,CID1246068,CCOc1cc(C(=O)Nc2ccon2)cc(OCC)c1OCC
1,CID1481272,COc1ccccc1NC(=O)c1nn(-c2ccc(Cl)cc2)ccc1=O
1,CID2450867,Cc1ccccc1OCC(=O)OCC(=O)NCc1cccs1
1,CID1481276,COc1ccccc1NC(=O)c1nn(-c2ccc(F)c(F)c2)ccc1=O
1,CID3368664,COc1ccc(C2N(C(=O)c3ccccc3)CCN2C(=O)c2ccc(C)cc2)cc1
1,CID1481274,COc1ccccc1NC(=O)c1nn(-c2ccccc2)ccc1=O
1,CID2942776,O=[N+]([O-])c1ccc(Sc2n[nH]c(-c3ccc(Cl)cc3Cl)n2)nc1
1,CID931621,COc1ccc(-c2nnc3n2N=C(C)CS3)cc1
0,CID651999,O=C(NC1CCCCC1)N(CCN1CCOCC1)Cc1cc2cc3c(cc2[nH]c1=O)OCCO3
1,CID989262,COc1ccc(OC)c(N(CC(=O)Nc2cccnc2)S(=O)(=O)c2ccc(OC)c(OC)c2)c1
0,CID1084691,O=C(COc1ccc(S(=O)(=O)NC2CCCCC2)cc1)Nc1ccc2c(c1)OCCO2
0,CID802375,Nc1nc(-n2cnnc2)nn1-c1ccccc1
1,CID831427,Cc1nn(C)cc1NC(=O)c1nn(C)cc1[N+](=O)[O-]
1,CID649518,COc1ccc(OC)c(-n2nnnc2SCC(=O)NCCc2ccccc2)c1
1,CID649519,CN(C(=O)c1ccncc1)c1nnc(-c2ccccn2)s1
1,CID2862283,CC(=O)C1=C(C)NC(SCC(N)=O)=C(C#N)C1c1cccs1
1,CID649512,COc1cc(NC(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)cc1NC(=O)CN1CCCCC1
0,CID649510,COc1cccc(C(=O)Nc2ccc(NC(C)=O)cn2)c1
1,CID649511,Cc1cc(NC(=O)CSc2nc3ccccc3n2CC(=O)N2CCCCC2)no1
1,CID752241,Cc1ccc2c(c1)C1(C(=O)N2C)N2CC3(C)CN1CC(C)(C2)C3=O
0,CID649517,COc1cccc(CN(Cc2cccnc2)S(=O)(=O)c2ccc(-n3cnnn3)c(C)c2)c1
1,CID649514,O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)o1)NCc1ccco1
1,CID649515,COCCNC(=O)CN1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1
1,CID5770079,CCOC1=C/C(=C2/C=C(c3ccc(OC)cc3)NC(N)=C2C#N)C=CC1=O
0,CID1295754,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNS(C)(=O)=O
1,CID2895788,C=CCSc1nnc2nc3c(nn12)c1cc(C)ccc1n3CC=C
1,CID1093796,Cc1ccc(-c2cc(C(=O)N3CCc4ccccc4C3)no2)cc1
1,CID1844870,C=CCn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)Nc1ccc(S(N)(=O)=O)cc1
0,CID1093792,Cc1ccc(-c2cc(C(=O)NCCN3CCOCC3)no2)cc1
1,CID1093790,Cc1ccc(-c2cc(C(=O)N3CCCC3)no2)cc1
1,CID2180657,CCCCCCNc1cc(C)oc(=O)c1C(C)=O
1,CID6401155,Cc1ccc(-c2nnc(-n3nnc4ccccc43)c3ccccc23)cc1
1,CID2081336,Cc1cc(SCC(=O)c2cc(C)n(C)c2C)nc2ccccc12
1,CID5309386,O=C(NCCN1CCN(c2ccccc2)CC1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1
0,CID1244574,Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(O)cc2)c1C
1,CID1293861,COC(=O)c1cccc(COC(=O)c2ccc(CS(=O)(=O)c3ccc(C)cc3)cc2)c1
1,CID3240089,COCCCNC(=O)c1cc2c(s1)CS(=O)(=O)C2
1,CID3240088,Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)NC3CCCCCCC3)ccc2n(C)c1=O
1,CID3240083,O=C(NCc1ccccc1Cl)C1CCN(S(=O)(=O)N2CCC3(CC2)OCCO3)CC1
1,CID3240082,Cc1c(C(=O)N2CCN(c3ccccn3)CC2)sc2ncnc(N3CCN(c4ccccc4)CC3)c12
1,CID3240081,Cc1ccc(-c2nn(CC(=O)NCc3ccco3)c(=O)c3ccccc23)cc1
0,CID3240080,CCOC(=O)c1cccc(NC(=O)CCc2c(C)nc3ncnn3c2C)c1
1,CID3240087,Cc1ccc2nc(NC(=O)CN(C)S(=O)(=O)c3ccc(Br)s3)sc2c1
0,CID3240086,Cc1nc2ccccc2c(=O)n1NC(=O)c1ccc(F)cc1Cl
1,CID3240085,O=C(CN1CCN(Cc2ccccc2Cl)C1=O)NC1CCCCCC1
1,CID3240084,CSCCC(NC(=O)C1CCC(C)CC1)C(=O)O
1,CID3315384,COc1ccc(C2CCCN2C(=S)Nc2cccc(Cl)c2C)cc1OC
1,CID4063456,COc1ccccc1C1NC(c2ccccc2OC)C(C)C(=O)C1C
1,CID1069530,O=C(Nc1cccc(NC(=O)c2ccc(-c3cccc(Br)c3)o2)c1)c1ccco1
1,CID953423,Cc1cc(C)c(OCC(=O)Nc2nnn(C)n2)c(Br)c1
1,CID2983737,CCN1C(=O)CC(N2CCC(Nc3ccc(OC)cc3)CC2)C1=O
1,CID3214663,O=C(Nc1ccccc1N1CCN(c2ccc(F)cc2)CC1)C12CC3CC(CC(C3)C1)C2
1,CID1316869,COc1ccccc1NC(=O)Cn1cncc1-c1ccc([N+](=O)[O-])cc1
1,CID6411222,CN(C(=O)c1cccc(Nc2ccc(-c3ccc4c(c3)OCCO4)nn2)c1)C1CCCCC1
1,CID752864,Cc1c(Cl)c(-c2n[nH]c(=S)n2Cc2ccco2)nn1C
1,CID2907250,COC(=O)C1=C(C)NC(=O)NC1c1cccc(OC)c1OCc1ccccc1
1,CID884122,COC(=O)C1CCN(C(=O)Cc2ccccc2OC)CC1
1,CID5939037,Cc1ccc(/C=C/C(=O)c2c(C)nc3ccccn23)cc1
1,CID2955811,COc1ccc(NC(=O)Nc2ccc(OC)c(OC)c2)c([N+](=O)[O-])c1
1,CID2955817,O=C(c1ccco1)N1CCN(C2CC(=O)N(c3ccc4c(c3)OCO4)C2=O)CC1
1,CID87615,O=[N+]([O-])c1ccc(NCc2ccccc2)c2nonc12
1,CID655126,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccco1
1,CID890786,O=C(CCN1C(=O)c2ccccc2C1=O)Oc1ccc2ccccc2c1
1,CID852514,CCOC(=O)c1c(C)nc2c(c(SC)nn2-c2ccccc2)c1N
1,CID852515,CCc1nc2c(c(SC)nn2-c2ccccc2)c(N)c1C(=O)OC
1,CID1445119,Cc1ccc(Cn2nnnc2CN2CCC(NC(=O)c3ccccc3F)CC2)cc1
1,CID2079659,CCOC(=O)c1[nH]c(C)c(C(=O)OCc2c(C)noc2C)c1C
1,CID713015,COc1ccc(Nc2ncccc2C(=O)Nc2ccccc2)cc1
0,CID2098006,Cc1c(-c2nn(C)c(=O)c3ccccc23)oc2ccc(F)cc2c1=O
1,CID713013,O=C(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccco1
1,CID1368835,COC(=O)c1cc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)cc(C(=O)OC)c1
1,CID1368836,O=C(Nc1ccccc1)Nc1nnc(SCc2ccc(F)cc2)s1
1,CID1242397,COc1cc(OC)cc(C(=O)NC(=S)NCCc2ccccc2)c1
1,CID1471864,Cc1noc(C)c1CS(=O)(=O)c1ccc(Br)cc1
1,CID1262031,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccc(-c2nc3ccccc3o2)cc1
1,CID990669,CCOC(=O)Cn1nnc2c(sc3nc4c(c(-c5ccc(Cl)cc5)c32)CCC4)c1=O
1,CID874386,CCC(=O)Nc1ccc(NC(=O)c2ccco2)c(OC)c1
1,CID2839673,O=C1CC(N2CCN(Cc3ccc4c(c3)OCO4)CC2)C(=O)N1c1ccccc1
1,CID5349095,Cc1cc(/C=C(/C#N)c2nc3ccccc3[nH]2)c(C)n1-c1cccc([N+](=O)[O-])c1
1,CID990667,O=C(Cn1nnc2c(sc3nc4c(c(-c5ccccc5)c32)CCC4)c1=O)c1ccccc1
1,CID2301800,O=C(Nc1cccc(Cl)c1N1CCCC1)c1cccc(-c2cc3ccccc3oc2=O)c1
1,CID3243655,CSc1ccc(C(C(C(=O)c2cccs2)N2CCOCC2)N2CCOCC2)cc1
1,CID2389269,CN(c1ccc(OCC(=O)OCC(=O)Nc2ccccc2)cc1)S(=O)(=O)c1ccc(F)cc1
1,CID2216508,O=C(COc1ccc2ccccc2c1Br)Nn1cnnc1
1,CID2216509,CC1(C)NC(=O)N(CCCCOc2ccc(Cl)cc2C=O)C1=O
1,CID5308035,COc1ccc(Br)cc1C1CC(=O)N2CN(Cc3ccccc3)CSC2=C1C#N
1,CID2930956,COC(=O)c1ccccc1NC(=O)C1CC=CCC1C(=O)O
1,CID2216501,CCOc1cc(C=O)ccc1OCCCN1C(=O)NC(C)(C)C1=O
1,CID1302741,COc1ccccc1Oc1coc2cc(OC(=O)N3CCOCC3)ccc2c1=O
1,CID15945489,CCC(C(=O)NC1CCCCC1)n1c(SCc2cccc(C)c2)nc2ccncc21
1,CID15945488,Cc1ccc(CSc2nc3ccncc3n2CC(=O)Nc2cc(C)cc(C)c2)cc1
1,CID3841658,Cc1ccccc1OCCCCCn1ccnc1
1,CID3841655,Cc1ccc(C2CC(=O)NC(SCC(=O)Nc3nccs3)=C2C#N)cc1
1,CID15945480,Cc1ccc(-c2nc(SCC(=O)NCC3CCCO3)c(-c3ccc(C)cc3)[nH]2)cc1
1,CID2242312,CSc1ccccc1C(=O)Nc1cccc([N+](=O)[O-])c1C
1,CID15945482,Cc1cccc(Nc2c(-c3ccc(N4CCOCC4)cc3)nc3ncccn23)c1
1,CID662151,O=C(C1=C(O)C(=O)N(CCN2CCOCC2)C1c1cccnc1)c1cc2ccccc2o1
1,CID662150,CC(C)Oc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCCN(C)C)cc1
1,CID662153,CCN(CC)C(=O)CSc1nnc(C(Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)o1
0,CID662152,COc1ccc(CCn2c(=N)c(C#N)cc3c(=O)n4ccccc4nc32)cc1
1,CID662155,O=C1OC(N2CCN(C(=O)c3ccco3)CC2)c2ccccc21
1,CID662157,CN1CCN(S(=O)(=O)c2ccc(Br)s2)CC1
1,CID662156,Cc1ccc(N2C(=O)C3C(C2=O)C(C(=O)c2ccccc2)N2CCCC32)cc1
1,CID662159,Clc1ccccc1-c1nnc2sc(-c3ccc(Br)o3)nn12
1,CID662158,COc1ccccc1N(Cc1cc2cccc(C)c2[nH]c1=O)C(=O)C(C)C
1,CID1124518,CCOC(=O)c1c(CN2CCOCC2)n(C)c2cc(Br)c(O)c(CN(C)C)c12
1,CID3107523,c1ccc(C2CC3CC4(CCCC4)N2O3)cc1
1,CID2744454,O=C(Nc1ccc(Cl)cc1)c1csc(-c2ccccc2)n1
1,CID1014216,Cc1c(N2C(=O)c3ccc(F)cc3C2=O)c(=O)n(-c2ccccc2)n1C
1,CID417352,OC(COc1cccc2ccccc12)CN1CCCC1
1,CID2986812,FC(F)(F)c1cc(-c2ccco2)nc(NCc2ccco2)n1
0,CID651484,Cc1cccc(-n2c(N)cc(=O)nc2SCC(=O)Nc2cc(C)on2)c1
1,CID2099355,COC(=O)c1cc(COC(=O)c2ccc3ccccc3n2)oc1C
1,CID5310205,COC(=O)c1ccsc1NC(=O)CN1C(=O)CCC1=O
1,CID2920052,O=C(c1cc([N+](=O)[O-])ccc1N1CCOCC1)N1CCOCC1
1,CID2218240,COc1cc(C(=O)NCCOc2ccccc2Cl)cc(OC)c1OC
0,CID651483,CCOC(=O)c1sc(NC(=O)CSc2nnc(C(C)C)n2CC)nc1C
1,CID1107794,CCOc1ccc(N(CC(=O)NCc2ccco2)S(C)(=O)=O)cc1
0,CID651482,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cc(C)nc4ccccc34)CC2)cc1
0,CID649075,CCC(C)(C)n1nnnc1C(c1ccccn1)N1CCOCC1
1,CID891839,Cc1cc(C)n(S(=O)(=O)c2ccc(C(C)(C)C)cc2)n1
1,CID4455188,Cc1ccc(N2CC(c3nc4ccccc4n3C)CC2=O)cc1C
1,CID993318,COc1ccc(-c2cc(C(F)(F)F)nc(SCC(=O)NCc3cccs3)n2)cc1
1,CID1478699,O=C(CC1C(=O)CCCC1=O)c1ccccc1
0,CID2958006,CCN1C(=O)C(CC(=O)NCc2ccc(Cl)cc2)N(CC)C1=O
0,CID2958007,CC(C)C(NC(=O)c1ccccc1)C(=O)NCc1ccccn1
1,CID2876639,CC1C(=O)C(C)C(c2ccc3c(c2)OCO3)NC1c1ccc2c(c1)OCO2
1,CID5348323,Cc1ccc(NC(=O)n2ccc(C(=O)N3CCOCC3)n2)cc1
1,CID651660,CCOC(=O)c1nnn(-c2nonc2N)c1CN1CCCCCC1
1,CID1257531,CCOC(=O)c1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1
1,CID2313402,Cc1nn(-c2nc3ccccc3s2)c(C)c1Oc1ccccc1O
1,CID2313407,O=C(c1ccccc1Nc1ccc(SC(F)F)cc1)N1CCCCCC1
1,CID4566016,COc1ccc(Nc2nnc(SC(C(=O)Nc3ccc(OC)c(Cl)c3)c3ccccc3)s2)cc1
1,CID2539582,Cc1cc(C(=O)CSc2n[nH]c(-c3ccccc3F)n2)c(C)n1Cc1cccs1
0,CID649074,COc1cc(Cl)ccc1S(=O)(=O)n1nc(C)cc1C
1,CID652665,Cn1c(=O)[nH]c(=O)c2[nH]c(NCCCN3CCOCC3)nc21
1,CID2877325,c1ccc(Sc2ncnc3c2oc2ccccc23)cc1
1,CID3468009,Cc1cc(C)n(CC(O)COc2cccc(OCC(O)Cn3nc(C)cc3C)c2)n1
1,CID1432601,O=C(O)c1cccnc1NC1CCCC1
1,CID2998317,CC1(C)CC2CC(C)(CN2CC(=O)C(C#N)c2ccccc2)C1
1,CID2369627,CCN(CC)S(=O)(=O)c1ccc2oc(SCc3ccc(F)cc3)nc2c1
0,CID2225699,COc1ccccc1NC(=O)CN1C(=O)NC(C)(C)C1=O
1,CID1176122,COc1cc(NC(=O)CSc2nc3cc(C)ccc3cc2C)c(C(=O)O)cc1OC
1,CID832210,COC(=O)c1ccc(S(=O)(=O)N2CCCCC2)o1
1,CID93086,NC(=O)c1ccccc1OCC(=O)O
1,CID5179477,COc1ccc(NC(=O)C(c2ccc(C)cc2)N(C)C(=O)CNC(C)=O)cc1
1,CID2963217,O=S(=O)(Cc1ccccc1)Nc1ccc(S(=O)(=O)NCC2CCCO2)cc1
1,CID2212536,O=S(=O)(Nc1ncccn1)c1ccc(NC(=S)NCc2ccco2)cc1
1,CID851893,CNc1nc(C)c(C(=O)c2ccc(Cl)cc2)s1
1,CID851895,CCOC(=O)Nc1nc(C)c(C(=O)c2ccc(Cl)cc2)s1
1,CID1069285,Cc1cc(=O)[nH]c(SCC(=O)Nc2ccc(Br)cc2)c1C#N
1,CID783724,COc1ccc2ccccc2c1CN1CCN(C)CC1
1,CID5337449,COc1cc2c(cc1OC)C1(N=C3C2=C(C)NN3c2ccccc2)C(=O)Nc2ccccc21
1,CID5943578,COc1ccc(C)cc1NC(=O)CN1CCN(C/C=C/c2ccccc2)CC1
1,CID5337444,Nc1ccc(S(=O)(=O)Nc2nccc(/C=C/c3ccccc3F)n2)cc1
1,CID5309599,CCOc1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)cc1
1,CID738352,COc1ccc(-c2cc(C(F)(F)F)n3nc(C)cc3n2)cc1
1,CID5309598,Cc1nn(C)c(C)c1S(=O)(=O)N1CCCC(C(=O)NC2CCCCCC2)C1
1,CID1886804,Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O
1,CID738355,C/C(=C\c1cc(C(=O)O)c(C)o1)CO
1,CID654019,COc1ccc(CNS(=O)(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1
1,CID1301168,Cc1ccc(S(=O)(=O)c2nc(Nc3ccccc3C#N)sc2Cl)cc1
1,CID1537115,Cc1c(NC(=O)c2c(F)cccc2F)c(=O)n(-c2ccccc2)n1C
1,CID2939491,COc1cc(C(c2c(C)[nH][nH]c2=O)c2c(C)[nH][nH]c2=O)ccc1OC(C)C
1,CID2409292,CCC(CC)NC(=O)CCc1nc(=O)c2ccccc2[nH]1
0,CID892565,COc1ccc(-c2nnnn2CCc2ccccc2)cc1
1,CID5309593,O=C(NCCc1ccccc1)C1CCN(S(=O)(=O)c2cccnc2)CC1
1,CID2534667,COc1ccc(C(C)=O)cc1COC(=O)c1cnc(C)cn1
1,CID630988,CC(=O)Nc1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1
1,CID868148,COc1ccc(/C(C)=N/NC(=O)c2ccc(N(C)C)cc2)cc1
0,CID2942699,COc1ccccc1N1CCN(C(=O)COc2ccc(S(=O)(=O)NC3CCCCC3)cc2)CC1
1,CID2831257,CC(=O)Nc1ccc(OC(F)(F)C(F)C(F)(F)F)c(NC(C)=O)c1
1,CID653298,O=C(Cn1c(C(=O)N2CCc3ccccc3C2)cc2sccc21)c1ccccc1
1,CID1790491,CC(C)(C)c1ccc(C(=O)NC(=S)NNC(=O)c2cccs2)cc1
1,CID653299,CC(=O)C1=C(O)C(=O)N(c2cc(C(C)(C)C)on2)C1c1ccc(C(C)C)cc1
0,CID989525,COc1ccc(Cl)cc1NS(=O)(=O)c1ccc(NC(C)=O)cc1
1,CID897880,COC(=O)c1sc(NC(=O)c2cnccn2)c(C(=O)OC)c1C
1,CID5711794,COc1ccccc1NC(=O)C1=C(C)N=C2N=NNN2C1c1ccccc1OC
1,CID5711795,CCOc1ccccc1C1C(C(=O)Nc2ccccc2OC)=C(C)N=C2N=NNN21
1,CID5711796,COc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)N=C3N=NNN32)c(OC)c1
1,CID2630150,CCOC(=O)c1c(NC(=O)CSc2nnnn2C)sc(C)c1-c1ccc(C)cc1
1,CID9551090,CN(CC(=O)N1CCN(c2ccccc2F)CC1)S(=O)(=O)c1cnc[nH]1
1,CID783182,S=C(Nc1ccccc1)N1CCN(C/C=C/c2ccccc2)CC1
1,CID2365821,O=C(COC(=O)c1cncc(Br)c1)NC1CC1
1,CID3525907,CCN1CCCC(NC(=O)c2scc3c2CCCC3)C1
1,CID2882178,CC(C)CC(NC(=O)c1ccco1)C(=O)O
1,CID975319,COc1cc(Cl)c(C)cc1NC(=O)Cc1ccc(OC)c(OC)c1
1,CID699931,COc1cccc(-c2nc3ccccc3c(=O)o2)c1
1,CID2871988,Cc1nn(Cc2ccccc2)c2c1C(c1ccc(Cl)cc1)C(C#N)=C(N)O2
1,CID2952092,COc1ccc(OC(C)C(=O)NCc2cccnc2)cc1
1,CID2393539,Cc1c(C(=O)O)sc2nc3n(c(=O)c12)CCCCC3
1,CID829984,O=C(O)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
1,CID2058450,CCOC(=O)/C(=C/c1c[nH]c2ccccc12)NC(C)=O
1,CID655129,COc1ccc(OC)c(NC(=O)CSCC(=O)O)c1
1,CID1956043,Cc1[nH]c(N2CCc3ccccc3C2)nc(=O)c1Cc1ccccc1
1,CID2058458,Cc1ccc(Cc2cncc(O)c2)cc1S(=O)(=O)O
0,CID3692050,CCOC(=O)N1CCN(C(=O)CSc2nnc(Cc3ccccc3)o2)CC1
1,CID2477280,COc1cc(C(=O)OCC(=O)Nc2cc(C)on2)cc(OC)c1OC
1,CID1347240,Cc1cc(C)c2oc(-c3ccc(C)c(NC(=S)NC(=O)c4cccs4)c3)nc2c1
1,CID763664,CCOc1ccc(CN2CCCN(C)CC2)cc1
1,CID814167,CCOC(=O)Cc1csc(NC(=O)c2cccc(OC)c2)n1
1,CID882513,COC(=O)c1ccc(C)c(-n2c(C)cc(C=O)c2C)c1
1,CID3000208,Cc1ccc(C(=O)C(C)OC(=O)C2=COCCO2)cc1C
1,CID3515101,COc1cc(Cl)c(C)cc1NC(=O)CNC(=O)Cn1cnc2ccccc2c1=O
1,CID2564867,O=C(O)CNC(=O)c1ccc(Sc2ccccc2)c([N+](=O)[O-])c1
0,CID3000205,C=CCn1c(SCn2nnc3ccccc3c2=O)nnc1-c1ccc(Cl)cc1
1,CID3247342,COC(=O)C1CC1C(NS(=O)(=O)c1ccccc1)c1ccccc1
0,CID3000203,CCn1c(-c2ccsc2)nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1
1,CID2273301,O=C(COC(=O)c1cc2ccccc2s1)Nc1cccc2ccccc12
1,CID3000201,CCOC(=O)c1c(C)oc2c1c(C(c1ccncc1)N1CCOCC1)c(O)c1ccccc12
0,CID3000200,Cc1cccc(OCCC(=O)NCC(c2ccccc2)N(C)C)c1
1,CID657970,CC(=O)Nc1cccc(NC(=O)CSc2nc(C)c(C)c(C)c2C#N)c1
0,CID1250959,CCOC(=O)CSc1nc2ccccc2n2cnnc12
1,CID5376014,O=C1C=CC=C/C1=C\NNc1ccccc1
1,CID651150,CC(=O)OC(C(=O)NCS(=O)(=O)c1ccc(C)cc1)c1cccnc1
1,CID5308529,CCC(C)NC(=O)CC1Oc2ccc(C)cc2NC1=O
1,CID5308528,COc1ccccc1S(=O)(=O)Cc1ccc(C(=O)N2CCOCC2)o1
1,CID5308525,COc1ccccc1-c1cc(C(=O)N2CCCCC2)no1
0,CID651157,COCC(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1
0,CID5308526,CSc1nnc(Cn2c(=O)sc3ccccc32)n1-c1ccccc1C
1,CID5308521,CCOC(=O)N1CCC(NC(=O)Cn2cc3c(n2)CCCCC3)CC1
0,CID5308520,CC(C)Cc1cc(C(=O)N2CCN(c3ccc(F)cc3)CC2)no1
1,CID5308523,Cc1ccccc1-c1nc(CS(=O)CC(=O)NCCN2CCOCC2)c(C)o1
1,CID2474394,CCCn1c(=O)[nH]c(=O)c2c(C(F)(F)F)cc(-c3ccc(C)cc3)nc21
1,CID3242834,CCOc1nc(Nc2ccc(-c3nc4ccccc4o3)cc2)nc(N2CCOCC2)n1
1,CID3242835,CCc1ccc(NC(=O)NCCN2CCc3ccccc3C2)cc1
1,CID3242836,Cc1ccc(/C=c2\sc3nc(-c4cccnc4)nn3c2=O)cc1
1,CID3242837,CC(NC(=O)CCNS(=O)(=O)c1ccc2c(c1)c(=O)n(C)c(=O)n2C)c1ccccc1
1,CID3242830,COc1cccc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NCCC(C)C)c(=O)c3c2)c1
0,CID3242831,CCc1ccc(NC(=O)CSc2nnc(CNC(=O)c3c(F)cccc3Cl)o2)cc1
1,CID3242832,COc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)c(OC)n1
1,CID3242833,Cc1nc2sc(C(c3cccc(F)c3)N3CCN(C(=O)c4ccco4)CC3)c(O)n2n1
1,CID974048,O=C(Nc1n[nH]c(C2CCCCC2)n1)C1CCCCC1
1,CID2128925,COc1ccc(S(=O)(=O)N(CC(=O)Nc2cc(C)on2)Cc2ccccc2)cc1
0,CID3242838,CCC1CCCCN1C(=O)Cn1c(C(=O)OC)cc2sc(Cl)cc21
0,CID3242839,Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCC4(CC3)OCCO4)o2)cc1
1,CID1415442,CCN(CC)C(=O)CSc1nc(=O)c(Cc2ccccc2)c(O)n1-c1ccccc1
1,CID2357852,Cc1ccc(/C=N/c2sc3c(c2C#N)CCCCC3)o1
1,CID2357857,O=C(COc1ncnc2ccccc12)NCc1ccc2c(c1)OCO2
1,CID700995,COc1ccccc1C(=O)NNC(=S)Nc1ccccc1
1,CID577823,c1cncc(-c2noc(-c3ccco3)n2)c1
1,CID889475,O=C(/C=C/c1ccccc1[N+](=O)[O-])N1CCCCC1
